budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,scope
260000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://movies.disney.com/john-carter,49529,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 839, ""name"": ""mars""}, {""id"": 1456, ""name"": ""medallion""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10028, ""name"": ""steampunk""}, {""id"": 10539, ""name"": ""martian""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 161511, ""name"": ""edgar rice burroughs""}, {""id"": 163252, ""name"": ""alien race""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 190320, ""name"": ""mars civilization""}, {""id"": 195446, ""name"": ""sword and planet""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209714, ""name"": ""3d""}]",en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",43.926995,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-07,284139100,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Lost in our world, found in another.",John Carter,6.1,2124,6.09636790704578
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",,286565,"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 160243, ""name"": ""classmate""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Paper Towns,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",64.610671,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-18,85512300,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get Lost. Get Found.,Paper Towns,6.1,1937,6.096188005212214
70000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",http://www.entertheunderworld.com/,52520,"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9410, ""name"": ""hybrid""}, {""id"": 9668, ""name"": ""child vampire""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 176729, ""name"": ""lab experiment""}, {""id"": 180084, ""name"": ""werewolf child""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,Underworld: Awakening,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",58.40120400000001,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Sketch Films"", ""id"": 7738}, {""name"": ""UW4 Productions"", ""id"": 7740}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-01-19,160112671,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Vengeance Returns,Underworld: Awakening,6.1,1862,6.096110743400224
127000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,181533,"[{""id"": 1406, ""name"": ""night watchman""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 5647, ""name"": ""natural history""}, {""id"": 9682, ""name"": ""history""}, {""id"": 209642, ""name"": ""smithsonian""}]",en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-17,349424282,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Final Night to Save the Day.,Night at the Museum: Secret of the Tomb,6.1,1851,6.096099147524853
165000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://www.shrekforeverafter.com/,10192,"[{""id"": 189111, ""name"": ""ogre""}, {""id"": 209714, ""name"": ""3d""}]",en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",44.041185999999996,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-16,752600867,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It ain't Ogre... Til it's Ogre,Shrek Forever After,6.0,1959,6.044622161183493
95000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,32657,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 2036, ""name"": ""greek mythology""}, {""id"": 9649, ""name"": ""god""}, {""id"": 44365, ""name"": ""poseidon \u00a0""}, {""id"": 68838, ""name"": ""lightning bolt""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",61.121717000000004,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TCF Vancouver Productions"", ""id"": 28431}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-02-01,226497209,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Worlds Collide,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,6.044030816671394
82500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",,9339,"[{""id"": 802, ""name"": ""regret""}, {""id"": 1022, ""name"": ""workaholic""}, {""id"": 1786, ""name"": ""heart attack""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 8506, ""name"": ""remote control""}, {""id"": 10103, ""name"": ""children""}, {""id"": 11390, ""name"": ""liposuction""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 34004, ""name"": ""second chance""}, {""id"": 156282, ""name"": ""alternate reality""}, {""id"": 162225, ""name"": ""fatherhood""}, {""id"": 175536, ""name"": ""obese""}]",en,Click,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,41.176631,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-22,237681299,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,What If You Had A Remote... That Controlled Your Universe?,Click,6.0,2104,6.042980974756036
98000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",,1734,"[{""id"": 5153, ""name"": ""son""}, {""id"": 157894, ""name"": ""ancient egypt""}, {""id"": 163306, ""name"": ""bracelet""}]",en,The Mummy Returns,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",41.862983,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""Imhotep Productions"", ""id"": 20242}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-04-28,433013274,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,The most powerful force on earth is about to be unleashed by the two people who should know better.,The Mummy Returns,6.0,2206,6.0418969921071595
160000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.shrekthethird.com/flash/index.html,810,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 1674, ""name"": ""stage""}, {""id"": 2019, ""name"": ""liberation of prisoners""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 3071, ""name"": ""prince""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 4144, ""name"": ""donkey""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4326, ""name"": ""theatre play""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4541, ""name"": ""conciliation""}, {""id"": 4988, ""name"": ""tricks""}, {""id"": 5515, ""name"": ""heir to the throne""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 6271, ""name"": ""boarding school""}, {""id"": 6285, ""name"": ""coup d'etat""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 13149, ""name"": ""pregnancy""}, {""id"": 156702, ""name"": ""capture""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",42.986467,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-17,798958165,93.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Who's ready for Thirds?,Shrek the Third,6.0,2278,6.041164171333737
3000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,158015,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 7246, ""name"": ""barricade""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 221957, ""name"": ""constitutional convention""}, {""id"": 221958, ""name"": ""legalized murder""}, {""id"": 221960, ""name"": ""social allegory""}]",en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",54.40303299999999,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Why Not Productions"", ""id"": 729}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""20th Century Fox Russia"", ""id"": 18065}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-31,89328627,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"One night a year, all crime is legal.",The Purge,6.0,2428,6.039716902981013
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thebournelegacy.com/,49040,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1994, ""name"": ""wolf""}, {""id"": 5729, ""name"": ""maryland""}, {""id"": 11767, ""name"": ""suicide by gunshot""}, {""id"": 15219, ""name"": ""rooftop""}, {""id"": 18067, ""name"": ""exploding house""}, {""id"": 18254, ""name"": ""laptop""}, {""id"": 181620, ""name"": ""tracking device""}, {""id"": 181623, ""name"": ""fake id""}, {""id"": 181628, ""name"": ""seoul south korea""}, {""id"": 181632, ""name"": ""pharmaceutical lab""}, {""id"": 181635, ""name"": ""government conspiracy""}, {""id"": 181637, ""name"": ""roof chase""}, {""id"": 181641, ""name"": ""manila philippines""}, {""id"": 181644, ""name"": ""hunted""}, {""id"": 181648, ""name"": ""false passport""}, {""id"": 181650, ""name"": ""alberta canada""}, {""id"": 181651, ""name"": ""lieutenant general""}]",en,The Bourne Legacy,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",90.33681,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Captivate Entertainment"", ""id"": 25716}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-08,276572938,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,There Was Never Just One,The Bourne Legacy,6.0,2651,6.03774406265385
80000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",http://expendablesthemovie.com/,27578,"[{""id"": 331, ""name"": ""tattoo""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 2041, ""name"": ""island""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 40884, ""name"": ""blade""}, {""id"": 159753, ""name"": ""ensemble cast""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",77.58066099999999,"[{""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-03,274470394,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Choose Your Weapon.,The Expendables,6.0,2926,6.035565484610484
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sanandreasmovie.com/,254128,"[{""id"": 387, ""name"": ""california""}, {""id"": 3521, ""name"": ""earthquake""}, {""id"": 188351, ""name"": ""catastrophe""}, {""id"": 189411, ""name"": ""disaster film""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 213895, ""name"": ""san andreas""}, {""id"": 213896, ""name"": ""san andreas california""}, {""id"": 222529, ""name"": ""rescue operation""}]",en,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",100.412364,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Flynn Picture Company"", ""id"": 34081}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2015-05-27,470490832,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,6.0,2968,6.035254700998292
